Penguin ID,Title,Authors,URL,ISBN,Image
306794,Passing,Nella Larsen,https://www.penguin.co.uk/books/306794/passing-by-larsen-nella/9780142437278,9780142437278,https://cdn.penguin.co.uk/dam-assets/books/9780142437278/9780142437278-jacket-large.jpg
306793,The Blacker the Berry,Wallace Thurman,https://www.penguin.co.uk/books/306793/the-blacker-the-berry-by-wallace-thurman/9780143131878,9780143131878,https://cdn.penguin.co.uk/dam-assets/books/9780143131878/9780143131878-jacket-large.jpg
182135,Works and Days,Hesiod,https://www.penguin.co.uk/books/182135/works-and-days-by-hesiod/9780141197524,9780141197524,https://cdn.penguin.co.uk/dam-assets/books/9780141197524/9780141197524-jacket-large.jpg
196155,On Writing History from Herodotus to Herodian,,https://www.penguin.co.uk/books/196155/on-writing-history-from-herodotus-to-herodian/9780141393575,9780141393575,https://cdn.penguin.co.uk/dam-assets/books/9780141393575/9780141393575-jacket-large.jpg
192825,Ancient Rhetoric,,https://www.penguin.co.uk/books/192825/ancient-rhetoric-by-translated-by-thomas-habinek/9780141392646,9780141392646,https://cdn.penguin.co.uk/dam-assets/books/9780141392646/9780141392646-jacket-large.jpg
306783,The Best of Richard Matheson,Richard Matheson,https://www.penguin.co.uk/books/306783/the-best-of-richard-matheson-by-richard-matheson/9780143130178,9780143130178,https://cdn.penguin.co.uk/dam-assets/books/9780143130178/9780143130178-jacket-large.jpg
306789,The Ninety-Five Theses and Other Writings,Martin Luther,https://www.penguin.co.uk/books/306789/the-ninety-five-theses-and-other-writings-by-martin-luther/9780143107583,9780143107583,https://cdn.penguin.co.uk/dam-assets/books/9780143107583/9780143107583-jacket-large.jpg
304620,The Journal of a Disappointed Man,W. N. P. Barbellion,https://www.penguin.co.uk/books/304620/the-journal-of-a-disappointed-man-by-w-n-p-barbellion/9780241297698,9780241297698,https://cdn.penguin.co.uk/dam-assets/books/9780241297698/9780241297698-jacket-large.jpg
184733,The Turn of the Screw and Other Ghost Stories,Henry James,https://www.penguin.co.uk/books/184733/the-turn-of-the-screw-and-other-ghost-stories-by-james-henry/9780141389752,9780141389752,https://cdn.penguin.co.uk/dam-assets/books/9780141389752/9780141389752-jacket-large.jpg
289720,Devil on the Cross,Ngugi wa Thiong'o,https://www.penguin.co.uk/books/289720/devil-on-the-cross-by-thiongo-ngugi-wa/9780143107361,9780143107361,https://cdn.penguin.co.uk/dam-assets/books/9780143107361/9780143107361-jacket-large.jpg
285006,The Wonderful Adventure of Nils Holgersson,Selma Lagerlöf,https://www.penguin.co.uk/books/285006/the-wonderful-adventure-of-nils-holgersson-by-lagerlof-selma/9780241206096,9780241206096,https://cdn.penguin.co.uk/dam-assets/books/9780241206096/9780241206096-jacket-large.jpg
305047,The Portable Nineteenth-Century African American Women Writers,,https://www.penguin.co.uk/books/305047/the-portable-nineteenth-century-african-american-women-writers-by-hollis-robbins-henry-louis-gates-jr/9780143105992,9780143105992,https://cdn.penguin.co.uk/dam-assets/books/9780143105992/9780143105992-jacket-large.jpg
263235,Leviathan,Thomas Hobbes,https://www.penguin.co.uk/books/263235/leviathan-by-hobbes-thomas/9780141395098,9780141395098,https://cdn.penguin.co.uk/dam-assets/books/9780141395098/9780141395098-jacket-large.jpg
305045,The Woman Who Had Two Navels and Tales of the Tropical Gothic,Nick Joaquin,https://www.penguin.co.uk/books/305045/the-woman-who-had-two-navels-and-tales-of-the-tropical-gothic-by-joaquin-nick/9780143130710,9780143130710,https://cdn.penguin.co.uk/dam-assets/books/9780143130710/9780143130710-jacket-large.jpg
305325,Beauty and the Beast,Maria Tatar,https://www.penguin.co.uk/books/305325/beauty-and-the-beast-by-maria-tatar/9780143111696,9780143111696,https://cdn.penguin.co.uk/dam-assets/books/9780143111696/9780143111696-jacket-large.jpg
254332,Roots of Yoga,"James Mallinson, Mark Singleton",https://www.penguin.co.uk/books/254332/roots-of-yoga-by-james-mallinson-mark-singleton/9780241253045,9780241253045,https://cdn.penguin.co.uk/dam-assets/books/9780241253045/9780241253045-jacket-large.jpg
179415,The Will to Power,Friedrich Nietzsche,https://www.penguin.co.uk/books/179415/the-will-to-power-by-nietzsche-friedrich/9780141195353,9780141195353,https://cdn.penguin.co.uk/dam-assets/books/9780141195353/9780141195353-jacket-large.jpg
34380,Selected Poems and Prose,Percy Bysshe Shelley,https://www.penguin.co.uk/books/34380/selected-poems-and-prose-by-percy-bysshe-shelley-ed-jack-donovan/9780241253069,9780241253069,https://cdn.penguin.co.uk/dam-assets/books/9780241253069/9780241253069-jacket-large.jpg
296425,A Shepherd's Life,W. H. Hudson,https://www.penguin.co.uk/books/296425/a-shepherds-life-by-w-h-hudson/9780241273357,9780241273357,https://cdn.penguin.co.uk/dam-assets/books/9780241273357/9780241273357-jacket-large.jpg
195068,The Book of Magic,Brian Copenhaver,https://www.penguin.co.uk/books/195068/the-book-of-magic-by-copenhaver-brian/9780141393148,9780141393148,https://cdn.penguin.co.uk/dam-assets/books/9780141393148/9780141393148-jacket-large.jpg
184735,Daisy Miller and Other Tales,Henry James,https://www.penguin.co.uk/books/184735/daisy-miller-and-other-tales-by-henry-james/9780141389776,9780141389776,https://cdn.penguin.co.uk/dam-assets/books/9780141389776/9780141389776-jacket-large.jpg
292158,The Portable Frederick Douglass,Frederick Douglass,https://www.penguin.co.uk/books/292158/the-portable-frederick-douglass-by-douglass-frederick/9780143106814,9780143106814,https://cdn.penguin.co.uk/dam-assets/books/9780143106814/9780143106814-jacket-large.jpg
299913,Haunted Castles,Ray Russell,https://www.penguin.co.uk/books/299913/haunted-castles-by-russell-ray/9780143129318,9780143129318,https://cdn.penguin.co.uk/dam-assets/books/9780143129318/9780143129318-jacket-large.jpg
262190,Tales of the Marvellous and News of the Strange,Anonymous,https://www.penguin.co.uk/books/262190/tales-of-the-marvellous-and-news-of-the-strange-by-lyons-malcolm/9780241299951,9780241299951,https://cdn.penguin.co.uk/dam-assets/books/9780241299951/9780241299951-jacket-large.jpg
273024,The Dance of Death,Hans Holbein,https://www.penguin.co.uk/books/273024/the-dance-of-death-by-holbein-hans/9780141396828,9780141396828,https://cdn.penguin.co.uk/dam-assets/books/9780141396828/9780141396828-jacket-large.jpg
299914,The Penguin Book of the Undead,,https://www.penguin.co.uk/books/299914/the-penguin-book-of-the-undead-by-scott-g-bruce/9780143107682,9780143107682,https://cdn.penguin.co.uk/dam-assets/books/9780143107682/9780143107682-jacket-large.jpg
296519,The Ultimate Ambition in the Arts of Erudition,Shihab al-Din al-Nuwayri,https://www.penguin.co.uk/books/296519/the-ultimate-ambition-in-the-arts-of-erudition-by-al-nuwayri-shihab-al-din/9780143107484,9780143107484,https://cdn.penguin.co.uk/dam-assets/books/9780143107484/9780143107484-jacket-large.jpg
274622,On the Aesthetic Education of Man,Friedrich Schiller,https://www.penguin.co.uk/books/274622/on-the-aesthetic-education-of-man-by-schiller-friedrich/9780141396965,9780141396965,https://cdn.penguin.co.uk/dam-assets/books/9780141396965/9780141396965-jacket-large.jpg
253956,The 120 Days of Sodom,The Marquis de Sade,https://www.penguin.co.uk/books/253956/the-120-days-of-sodom-by-sade-the-marquis-de/9780141394343,9780141394343,https://cdn.penguin.co.uk/dam-assets/books/9780141394343/9780141394343-jacket-large.jpg
270196,The Penguin Book of the British Short Story: 1,,https://www.penguin.co.uk/books/270196/the-penguin-book-of-the-british-short-story-1/9780141396002,9780141396002,https://cdn.penguin.co.uk/dam-assets/books/9780141396002/9780141396002-jacket-large.jpg
298915,The Praetorians,Jean Lartéguy,https://www.penguin.co.uk/books/298915/the-praetorians-by-larteguy-jean/9780143110231,9780143110231,https://cdn.penguin.co.uk/dam-assets/books/9780143110231/9780143110231-jacket-large.jpg
188606,The Tales of Ise,,https://www.penguin.co.uk/books/188606/the-tales-of-ise-by-peter-macmillan/9780141392578,9780141392578,https://cdn.penguin.co.uk/dam-assets/books/9780141392578/9780141392578-jacket-large.jpg
269697,Writings from Ancient Egypt,Toby Wilkinson,https://www.penguin.co.uk/books/269697/writings-from-ancient-egypt-by-wilkinson-toby/9780141395951,9780141395951,https://cdn.penguin.co.uk/dam-assets/books/9780141395951/9780141395951-jacket-large.jpg
297597,"Billy Budd, Bartleby, and Other Stories",Herman Melville,https://www.penguin.co.uk/books/297597/billy-budd-bartleby-and-other-stories-by-melville-herman/9780143107606,9780143107606,https://cdn.penguin.co.uk/dam-assets/books/9780143107606/9780143107606-jacket-large.jpg
288132,Treatise on Toleration,Francois Voltaire,https://www.penguin.co.uk/books/288132/treatise-on-toleration-by-voltaire/9780241236628,9780241236628,https://cdn.penguin.co.uk/dam-assets/books/9780241236628/9780241236628-jacket-large.jpg
296485,Shahnameh,Abolqasem Ferdowsi,https://www.penguin.co.uk/books/296485/shahnameh-by-ferdowsi-abolqasem/9780143108320,9780143108320,https://cdn.penguin.co.uk/dam-assets/books/9780143108320/9780143108320-jacket-large.jpg
296488,The Story of Hong Gildong,,https://www.penguin.co.uk/books/296488/the-story-of-hong-gildong-by-minsoo-kang/9780143107699,9780143107699,https://cdn.penguin.co.uk/dam-assets/books/9780143107699/9780143107699-jacket-large.jpg
179176,A Doll's House and Other Plays,Henrik Ibsen,https://www.penguin.co.uk/books/179176/a-dolls-house-and-other-plays-by-ibsen-henrik/9780141194561,9780141194561,https://cdn.penguin.co.uk/dam-assets/books/9780141194561/9780141194561-jacket-large.jpg
182187,Peer Gynt and Brand,Henrik Ibsen,https://www.penguin.co.uk/books/182187/peer-gynt-and-brand-by-ibsen-henrik/9780141197586,9780141197586,https://cdn.penguin.co.uk/dam-assets/books/9780141197586/9780141197586-jacket-large.jpg
287469,Perchance to Dream,Charles Beaumont,https://www.penguin.co.uk/books/287469/perchance-to-dream-by-beaumont-charles/9780143107651,9780143107651,https://cdn.penguin.co.uk/dam-assets/books/9780143107651/9780143107651-jacket-large.jpg
294662,Songs of a Dead Dreamer and Grimscribe,Thomas Ligotti,https://www.penguin.co.uk/books/294662/songs-of-a-dead-dreamer-and-grimscribe-by-ligotti-thomas/9780143107767,9780143107767,https://cdn.penguin.co.uk/dam-assets/books/9780143107767/9780143107767-jacket-large.jpg
288068,The Case Against Satan,Ray Russell,https://www.penguin.co.uk/books/288068/the-case-against-satan-by-russell-ray/9780143107279,9780143107279,https://cdn.penguin.co.uk/dam-assets/books/9780143107279/9780143107279-jacket-large.jpg
293590,The Tale of Tales,Giambattista Basile,https://www.penguin.co.uk/books/293590/the-tale-of-tales-by-basile-giambattista/9780143129141,9780143129141,https://cdn.penguin.co.uk/dam-assets/books/9780143129141/9780143129141-jacket-large.jpg
62241,The Scarlet Letter,Nathaniel Hawthorne,https://www.penguin.co.uk/books/62241/the-scarlet-letter-by-nathaniel-hawthorne/9780143107668,9780143107668,https://cdn.penguin.co.uk/dam-assets/books/9780143107668/9780143107668-jacket-large.jpg
288078,Mysteries of Paris,Eugene Sue,https://www.penguin.co.uk/books/288078/mysteries-of-paris-by-eugene-sue/9780143107125,9780143107125,https://cdn.penguin.co.uk/dam-assets/books/9780143107125/9780143107125-jacket-large.jpg
183574,The Travels,Marco Polo,https://www.penguin.co.uk/books/183574/the-travels-by-marco-polo/9780241253052,9780241253052,https://cdn.penguin.co.uk/dam-assets/books/9780241253052/9780241253052-jacket-large.jpg
54574,Antony and Cleopatra,William Shakespeare,https://www.penguin.co.uk/books/54574/antony-and-cleopatra-by-shakespeare-william/9780141396293,9780141396293,https://cdn.penguin.co.uk/dam-assets/books/9780141396293/9780141396293-jacket-large.jpg
42475,Cymbeline,William Shakespeare,https://www.penguin.co.uk/books/42475/cymbeline-by-shakespeare-john-pitcherwilliam/9780141396484,9780141396484,https://cdn.penguin.co.uk/dam-assets/books/9780141396484/9780141396484-jacket-large.jpg
54968,Henry VIII,William Shakespeare,https://www.penguin.co.uk/books/54968/henry-viii-by-shakespeare-william/9780141396620,9780141396620,https://cdn.penguin.co.uk/dam-assets/books/9780141396620/9780141396620-jacket-large.jpg
54956,The Two Noble Kinsmen,William Shakespeare,https://www.penguin.co.uk/books/54956/the-two-noble-kinsmen-by-william-shakespeare-revised-by-dr-peter-swaab-intro-dr-peter-swaab-ed--n-w-bawcutt-series-editor--stanley-wells-series-editor--t-j-b-spencer/9780241200568,9780241200568,https://cdn.penguin.co.uk/dam-assets/books/9780241200568/9780241200568-jacket-large.jpg
54909,Troilus and Cressida,William Shakespeare,https://www.penguin.co.uk/books/54909/troilus-and-cressida-by-shakespeare-william/9780141396415,9780141396415,https://cdn.penguin.co.uk/dam-assets/books/9780141396415/9780141396415-jacket-large.jpg
54975,Henry VI Part One,William Shakespeare,https://www.penguin.co.uk/books/54975/henry-vi-part-one-by-shakespeare-william/9780141396606,9780141396606,https://cdn.penguin.co.uk/dam-assets/books/9780141396606/9780141396606-jacket-large.jpg
291037,Les Misérables,Victor Hugo,https://www.penguin.co.uk/books/291037/les-miserables-by-hugo-victor/9780241248744,9780241248744,https://cdn.penguin.co.uk/dam-assets/books/9780241248744/9780241248744-jacket-large.jpg
55253,Love's Labour's Lost,William Shakespeare,https://www.penguin.co.uk/books/55253/loves-labours-lost-by-shakespeare-william/9780141396439,9780141396439,https://cdn.penguin.co.uk/dam-assets/books/9780141396439/9780141396439-jacket-large.jpg
54638,Richard III,William Shakespeare,https://www.penguin.co.uk/books/54638/richard-iii-by-shakespeare-william/9780141396651,9780141396651,https://cdn.penguin.co.uk/dam-assets/books/9780141396651/9780141396651-jacket-large.jpg
54902,The Two Gentlemen of Verona,William Shakespeare,https://www.penguin.co.uk/books/54902/the-two-gentlemen-of-verona-by-shakespeare-william/9780141396422,9780141396422,https://cdn.penguin.co.uk/dam-assets/books/9780141396422/9780141396422-jacket-large.jpg
54887,The Merry Wives of Windsor,William Shakespeare,https://www.penguin.co.uk/books/54887/the-merry-wives-of-windsor-by-shakespeare-william/9780141396576,9780141396576,https://cdn.penguin.co.uk/dam-assets/books/9780141396576/9780141396576-jacket-large.jpg
54904,The Tempest,William Shakespeare,https://www.penguin.co.uk/books/54904/the-tempest-by-shakespeare-william/9780141396309,9780141396309,https://cdn.penguin.co.uk/dam-assets/books/9780141396309/9780141396309-jacket-large.jpg
42477,Titus Andronicus,William Shakespeare,https://www.penguin.co.uk/books/42477/titus-andronicus-by-shakespeare-william/9780141396323,9780141396323,https://cdn.penguin.co.uk/dam-assets/books/9780141396323/9780141396323-jacket-large.jpg
33959,Selected Writings,Thomas Carlyle,https://www.penguin.co.uk/books/33959/selected-writings-by-carlyle-thomas/9780141396767,9780141396767,https://cdn.penguin.co.uk/dam-assets/books/9780141396767/9780141396767-jacket-large.jpg
133408,Tales from the Decameron,Giovanni Boccaccio,https://www.penguin.co.uk/books/133408/tales-from-the-decameron-by-boccaccio/9780141191331,9780141191331,https://cdn.penguin.co.uk/dam-assets/books/9780141191331/9780141191331-jacket-large.jpg
288609,The Centurions,Jean Lartéguy,https://www.penguin.co.uk/books/288609/the-centurions-by-jean-larteguy/9780143107446,9780143107446,https://cdn.penguin.co.uk/dam-assets/books/9780143107446/9780143107446-jacket-large.jpg
283000,A Woman in Arabia,Gertrude Bell,https://www.penguin.co.uk/books/283000/a-woman-in-arabia-by-bell-gertrude/9780143107378,9780143107378,https://cdn.penguin.co.uk/dam-assets/books/9780143107378/9780143107378-jacket-large.jpg
193407,Early Fiction in England,,https://www.penguin.co.uk/books/193407/early-fiction-in-england-by--/9780141392875,9780141392875,https://cdn.penguin.co.uk/dam-assets/books/9780141392875/9780141392875-jacket-large.jpg
54576,Much Ado About Nothing,William Shakespeare,https://www.penguin.co.uk/books/54576/much-ado-about-nothing-by-shakespeare-william/9780141396590,9780141396590,https://cdn.penguin.co.uk/dam-assets/books/9780141396590/9780141396590-jacket-large.jpg
55020,Pericles,William Shakespeare,https://www.penguin.co.uk/books/55020/pericles-by-shakespeare-william/9780141396637,9780141396637,https://cdn.penguin.co.uk/dam-assets/books/9780141396637/9780141396637-jacket-large.jpg
54802,The Taming of the Shrew,William Shakespeare,https://www.penguin.co.uk/books/54802/the-taming-of-the-shrew-by-shakespeare-william/9780141396583,9780141396583,https://cdn.penguin.co.uk/dam-assets/books/9780141396583/9780141396583-jacket-large.jpg
34178,Love and Freindship,Jane Austen,https://www.penguin.co.uk/books/34178/love-and-freindship-by-austen-jane/9780141395111,9780141395111,https://cdn.penguin.co.uk/dam-assets/books/9780141395111/9780141395111-jacket-large.jpg
